"variable","GND","type","data","alpha","model"
"X98.5",16.15,"real",0.000507913790612785,"Low",0.00239694892444669
"X98.5",16.25,"real",0.000516263810630347,"Low",0.00235267732868072
"X98.5",16.35,"real",0.000470630592250601,"Low",0.00230946324744014
"X98.5",16.45,"real",0.000432340823233393,"Low",0.00226727577040828
"X98.5",16.55,"real",0.000405086678037354,"Low",0.00222608505358273
"X98.5",16.65,"real",0.000368543486830017,"Low",0.00218586227695262
"X98.5",16.75,"real",0.000310204298306707,"Low",0.00214657960407238
"X98.5",16.85,"real",0.000254713774310217,"Low",0.00210821014343747
"X98.5",16.95,"real",0.000199052578387144,"Low",0.00207072791157262
"X98.5",17.05,"real",0.000161330146446942,"Low",0.00203410779774822
"X98.5",17.15,"real",0.000128630003243279,"Low",0.00199832553024483
"X98.5",17.25,"real",0.000101596295961357,"Low",0.00196335764409028
"X98.5",17.35,"real",7.21817739335898e-05,"Low",0.00192918145019787
"X98.5",17.45,"real",5.78396720743989e-05,"Low",0.00189577500583779
"X98.5",17.55,"real",4.7607027505605e-05,"Low",0.00186311708637787
"X98.5",17.65,"real",3.79810479797686e-05,"Low",0.00183118715823275
"X98.5",17.75,"real",3.17792444918992e-05,"Low",0.00179996535296409
"X98.5",17.85,"real",2.39876483773121e-05,"Low",0.00176943244247719
"X98.5",17.95,"real",1.78652238253956e-05,"Low",0.00173956981526245
"X98.5",18.05,"real",1.85104079653653e-05,"Low",0.00171035945363257
"X98.5",18.15,"real",1.57217492477502e-05,"Low",0.00168178391190913
"X98.5",18.25,"real",1.09507193859559e-05,"Low",0.00165382629551443
"X98.5",18.35,"real",5.79020929307793e-06,"Low",0.0016264702409267
"X98.5",18.45,"real",8.90785755154894e-06,"Low",0.00159969989645913
"X98.5",18.55,"real",2.58004015710371e-06,"Low",0.00157349990382484
"X98.5",18.65,"real",0,"Low",0.0015478553804522
"X98.5",18.75,"real",1.99867193558741e-06,"Low",0.00152275190251629
"X98.5",18.85,"real",6.12331978778319e-07,"Low",0.00149817548865436
"X98.5",18.95,"real",0,"Low",0.00147411258433456
"X98.5",19.05,"real",0,"Low",0.00145055004684865
"X98.5",19.15,"real",7.33240929378807e-07,"Low",0.00142747513090112
"X98.5",19.25,"real",0,"Low",0.00140487547476814
"X98.5",19.35,"real",9.10826996191507e-07,"Low",0.00138273908700138
"X98.5",19.45,"real",0,"Low",0.00136105433365284
"X98.5",19.55,"real",0,"Low",0.00133980992599759
"X98.5",19.65,"real",0,"Low",0.00131899490873344
"X98.5",19.75,"real",0,"Low",0.00129859864863609
"X98.5",19.85,"real",0,"Low",0.0012786108236519
"X98.5",19.95,"real",0,"Low",0.00125902141240591
"X98.5",2.05,"real",0.493393578619534,"Low",0.377891478199785
"X98.5",2.05,"simulated",0.3031546344622,"Low",0.347890584759038
"X98.5",2.15,"real",0.468565065979309,"Low",0.350942039767077
"X98.5",2.15,"simulated",0.274032438060032,"Low",0.318658076111255
"X98.5",2.25,"real",0.444134948890888,"Low",0.326146400572232
"X98.5",2.25,"simulated",0.245937202037721,"Low",0.292005133352329
"X98.5",2.35,"real",0.415626757641923,"Low",0.303345771371514
"X98.5",2.35,"simulated",0.222680624414779,"Low",0.267736208906019
"X98.5",2.45,"real",0.386953543290703,"Low",0.282384505927063
"X98.5",2.45,"simulated",0.201211781129216,"Low",0.245656617142485
"X98.5",2.55,"real",0.386542164934234,"Low",0.263113327584661
"X98.5",2.55,"simulated",0.180928568487106,"Low",0.225577980947133
"X98.5",2.65,"real",0.384677023866552,"Low",0.245391246906863
"X98.5",2.65,"simulated",0.16534251180888,"Low",0.207321599296453
"X98.5",2.75,"real",0.344193787940059,"Low",0.229086568305799
"X98.5",2.75,"simulated",0.148250262753803,"Low",0.190720344637151
"X98.5",2.85,"real",0.33415336654565,"Low",0.214077275481518
"X98.5",2.85,"simulated",0.137197828161523,"Low",0.175619540259805
"X98.5",2.95,"real",0.328263277538206,"Low",0.200251000685266
"X98.5",2.95,"simulated",0.12121740597904,"Low",0.161877146566232
"X98.5",20.05,"real",0,"Low",0.00123982068411191
"X98.5",20.15,"real",0,"Low",0.00122099918886436
"X98.5",20.25,"real",0,"Low",0.00120254774829705
"X98.5",20.35,"real",0,"Low",0.00118445744659312
"X98.5",20.45,"real",0,"Low",0.00116671962183151
"X98.5",20.55,"real",0,"Low",0.00114932585765591
"X98.5",20.65,"real",0,"Low",0.0011322679752751
"X98.5",20.75,"real",0,"Low",0.00111553802565185
"X98.5",20.85,"real",0,"Low",0.00109912828215456
"X98.5",20.95,"real",0,"Low",0.00108303123342455
"X98.5",21.05,"real",0,"Low",0.00106723957632068
"X98.5",21.15,"real",0,"Low",0.00105174620936964
"X98.5",21.25,"real",0,"Low",0.00103654422632365
"X98.5",21.35,"real",0,"Low",0.00102162690997499
"X98.5",21.45,"real",0,"Low",0.00100698772619218
"X98.5",21.55,"real",0,"Low",0.000992620318168949
"X98.5",21.65,"real",0,"Low",0.000978518500877494
"X98.5",21.75,"real",0,"Low",0.000964676255718016
"X98.5",21.85,"real",0,"Low",0.000951087725356736
"X98.5",21.95,"real",0,"Low",0.000937747208745004
"X98.5",22.05,"real",0,"Low",0.000924649156312428
"X98.5",22.15,"real",0,"Low",0.000911788165327226
"X98.5",22.25,"real",0,"Low",0.000899158975417345
"X98.5",22.35,"real",0,"Low",0.000886756464246104
"X98.5",22.45,"real",0,"Low",0.000874575643336449
"X98.5",22.55,"real",0,"Low",0.000862611654038094
"X98.5",22.65,"real",0,"Low",0.000850859763632133
"X98.5",22.75,"real",0,"Low",0.000839315360520316
"X98.5",22.85,"real",0,"Low",0.000827973955826847
"X98.5",22.95,"real",0,"Low",0.000816831169409383
"X98.5",23.05,"real",0,"Low",0.000805882736938834
"X98.5",23.15,"real",0,"Low",0.000795124501379361
"X98.5",23.25,"real",0,"Low",0.000784552410862867
"X98.5",23.35,"real",0,"Low",0.000774162515621089
"X98.5",23.45,"real",0,"Low",0.000763950965018954
"X98.5",23.55,"real",0,"Low",0.000753914004685474
"X98.5",23.65,"real",0,"Low",0.000744047973738605
"X98.5",23.75,"real",0,"Low",0.000734349302100623
"X98.5",23.85,"real",0,"Low",0.000724814507900754
"X98.5",23.95,"real",0,"Low",0.000715440194961866
"X98.5",24.05,"real",0,"Low",0.000706223050368208
"X98.5",24.15,"real",0,"Low",0.000697159842111266
"X98.5",24.25,"real",0,"Low",0.000688247416810962
"X98.5",24.35,"real",0,"Low",0.00067948269750947
"X98.5",24.45,"real",0,"Low",0.000670862681535107
"X98.5",24.55,"real",0,"Low",0.000662384438433792
"X98.5",24.65,"real",0,"Low",0.000654045107965692
"X98.5",24.75,"real",0,"Low",0.000645841898164771
"X98.5",24.85,"real",0,"Low",0.00063777208345904
"X98.5",24.95,"real",0,"Low",0.000629833002849376
"X98.5",25.05,"real",0,"Low",0.000622022058144887
"X98.5",25.15,"real",0,"Low",0.000614336712252867
"X98.5",25.25,"real",0,"Low",0.000606774487521445
"X98.5",25.35,"real",0,"Low",0.000599332964133122
"X98.5",25.45,"real",0,"Low",0.000592009778547462
"X98.5",25.55,"real",0,"Low",0.000584802621991241
"X98.5",25.65,"real",0,"Low",0.000577709238991786
"X98.5",25.75,"real",0,"Low",0.000570727425970651
"X98.5",25.85,"real",0,"Low",0.000563855029839999
"X98.5",25.95,"real",0,"Low",0.000557089946693811
"X98.5",26.05,"real",0,"Low",0.000550430120498987
"X98.5",26.15,"real",0,"Low",0.000543873541841115
"X98.5",26.25,"real",0,"Low",0.000537418246704934
"X98.5",26.35,"real",0,"Low",0.000531062315290914
"X98.5",26.45,"real",0,"Low",0.00052480387086676
"X98.5",26.55,"real",0,"Low",0.000518641078652694
"X98.5",26.65,"real",0,"Low",0.000512572144739396
"X98.5",26.75,"real",0,"Low",0.000506595315037557
"X98.5",26.85,"real",0,"Low",0.000500708874257988
"X98.5",26.95,"real",0,"Low",0.000494911144921313
"X98.5",27.05,"real",0,"Low",0.00048920048639628
"X98.5",27.15,"real",0,"Low",0.000483575293965767
"X98.5",27.25,"real",0,"Low",0.000478033998028715
"X98.5",27.35,"real",0,"Low",0.000472575062782414
"X98.5",27.45,"real",0,"Low",0.000467196986021096
"X98.5",27.55,"real",0,"Low",0.000461898297867663
"X98.5",27.65,"real",0,"Low",0.000456677560074552
"X98.5",27.75,"real",0,"Low",0.000451533365238296
"X98.5",27.85,"real",0,"Low",0.000446464336036166
"X98.5",27.95,"real",0,"Low",0.000441469124484208
"X98.5",28.05,"real",0,"Low",0.000436546411216009
"X98.5",28.15,"real",0,"Low",0.000431694904781533
"X98.5",28.25,"real",0,"Low",0.000426913340965425
"X98.5",28.35,"real",0,"Low",0.000422200482124155
"X98.5",28.45,"real",0,"Low",0.000417555116541438
"X98.5",28.55,"real",0,"Low",0.00041297605780137
"X98.5",28.65,"real",0,"Low",0.00040846214417871
"X98.5",28.75,"real",0,"Low",0.00040401223804268
"X98.5",28.85,"real",0,"Low",0.000399625225292904
"X98.5",28.95,"real",0,"Low",0.000395300014778361
"X98.5",29.05,"real",0,"Low",0.000391035537764747
"X98.5",29.15,"real",0,"Low",0.000386830747399628
"X98.5",29.25,"real",0,"Low",0.000382684618195304
"X98.5",29.35,"real",0,"Low",0.000378596145525518
"X98.5",29.45,"real",0,"Low",0.000374564345135594
"X98.5",29.55,"real",0,"Low",0.00037058825266561
"X98.5",29.65,"real",0,"Low",0.000366666923186202
"X98.5",29.75,"real",0,"Low",0.000362799430746647
"X98.5",29.85,"real",0,"Low",0.000358984867934841
"X98.5",29.95,"real",0,"Low",0.000355222345448845
"X98.5",3.05,"real",0.307162147411998,"Low",0.187504726159022
"X98.5",3.05,"simulated",0.111561876939065,"Low",0.149363493205648
"X98.5",3.15,"real",0.285067206808346,"Low",0.175744320652742
"X98.5",3.15,"simulated",0.100405721340424,"Low",0.137960725811786
"X98.5",3.25,"real",0.264240975529428,"Low",0.164883983059525
"X98.5",3.25,"simulated",0.0914575438861423,"Low",0.12756208584323
"X98.5",3.35,"real",0.2523028386426,"Low",0.154845642565498
"X98.5",3.35,"simulated",0.0829025439909757,"Low",0.118071105562952
"X98.5",3.45,"real",0.241588310653093,"Low",0.145558348520509
"X98.5",3.45,"simulated",0.073933581245571,"Low",0.109400773779849
"X98.5",3.55,"real",0.229683292003522,"Low",0.136957671817594
"X98.5",3.55,"simulated",0.0708209289050398,"Low",0.101472709129567
"X98.5",3.65,"real",0.214010215560094,"Low",0.128985131493512
"X98.5",3.65,"simulated",0.0626970444378548,"Low",0.0942163643397667
"X98.5",3.75,"real",0.21574714499493,"Low",0.121587654642711
"X98.5",3.75,"simulated",0.0592967780444047,"Low",0.0875682755321821
"X98.5",3.85,"real",0.190250091653898,"Low",0.114717073854451
"X98.5",3.85,"simulated",0.0525177106524067,"Low",0.0814713641486508
"X98.5",3.95,"real",0.177996734032781,"Low",0.108329663752435
"X98.5",3.95,"simulated",0.0464724833183006,"Low",0.0758742946636218
"X98.5",30.05,"real",0,"Low",0.000351510991679642
"X98.5",30.15,"real",0,"Low",0.000347849952304777
"X98.5",30.25,"real",0,"Low",0.000344238389892585
"X98.5",30.35,"real",0,"Low",0.000340675483516667
"X98.5",30.45,"real",0,"Low",0.000337160428380345
"X98.5",30.55,"real",0,"Low",0.000333692435450792
"X98.5",30.65,"real",0,"Low",0.000330270731102568
"X98.5",30.75,"real",0,"Low",0.00032689455677028
"X98.5",30.95,"real",0,"Low",0.000320275837170012
"X98.5",4.05,"real",0.167739938481324,"Low",0.102385716468925
"X98.5",4.05,"simulated",0.045585312783902,"Low",0.0707308883225349
"X98.5",4.15,"real",0.147320123402636,"Low",0.0968491547636479
"X98.5",4.15,"simulated",0.0415642435501583,"Low",0.0659995912475506
"X98.5",4.25,"real",0.141876424033577,"Low",0.0916871808579834
"X98.5",4.25,"simulated",0.0386691116160984,"Low",0.0616429940964899
"X98.5",4.35,"real",0.127711642949947,"Low",0.0868699583572895
"X98.5",4.35,"simulated",0.0351101307493404,"Low",0.0576273998410651
"X98.5",4.45,"real",0.127295775431348,"Low",0.0823703254354903
"X98.5",4.45,"simulated",0.0327107573241912,"Low",0.0539224357051318
"X98.5",4.55,"real",0.122476595029431,"Low",0.0781635357623208
"X98.5",4.55,"simulated",0.0289547166700604,"Low",0.0505007059256617
"X98.5",4.65,"real",0.115144844752321,"Low",0.0742270253946274
"X98.5",4.65,"simulated",0.0273983378676521,"Low",0.0473374808805695
"X98.5",4.75,"real",0.109416717239484,"Low",0.0705402030018892
"X98.5",4.75,"simulated",0.0251663759939308,"Low",0.0444104195463515
"X98.5",4.85,"real",0.0984084836170157,"Low",0.0670842610908939
"X98.5",4.85,"simulated",0.022853473097548,"Low",0.0416993217045705
"X98.5",4.95,"real",0.0941831939171109,"Low",0.0638420063403366
"X98.5",4.95,"simulated",0.0219027910859712,"Low",0.0391859068377393
"X98.5",5.05,"real",0.0890679069929509,"Low",0.06079770699513
"X98.5",5.05,"simulated",0.0195664093892464,"Low",0.0368536168819356
"X98.5",5.15,"real",0.0823275375915261,"Low",0.0579369556366665
"X98.5",5.15,"simulated",0.0193273821375774,"Low",0.0346874402656591
"X98.5",5.25,"real",0.0758960302540449,"Low",0.0552465457503629
"X98.5",5.25,"simulated",0.0174824578429167,"Low",0.032673754915906
"X98.5",5.35,"real",0.0657707498548293,"Low",0.0527143605983607
"X98.5",5.35,"simulated",0.0165654894009168,"Low",0.0308001881488452
"X98.5",5.45,"real",0.0607276437348731,"Low",0.0503292733118404
"X98.5",5.45,"simulated",0.0150731322873983,"Low",0.0290554915812847
"X98.5",5.55,"real",0.0523505251294094,"Low",0.0480810567190725
"X98.5",5.55,"simulated",0.0142231627531726,"Low",0.0274294293995352
"X98.5",5.65,"real",0.0488031845116435,"Low",0.0459603022060937
"X98.5",5.65,"simulated",0.0124187764505029,"Low",0.0259126785042217
"X98.5",5.75,"real",0.0447150146031485,"Low",0.0439583464861302
"X98.5",5.75,"simulated",0.0123846386068684,"Low",0.0244967392137763
"X98.5",5.85,"real",0.0352476447148914,"Low",0.0420672055163209
"X98.5",5.85,"simulated",0.0104964408587811,"Low",0.023173855356692
"X98.5",5.95,"real",0.0412424737979011,"Low",0.0402795148127394
"X98.5",5.95,"simulated",0.0116862984514404,"Low",0.0219369427144134
"X98.5",6.05,"real",0.0362639940439854,"Low",0.0385884755031624
"X98.5",6.05,"simulated",0.00952759980898368,"Low",0.0207795248933131
"X98.5",6.15,"real",0.0352705084282003,"Low",0.036987805527743
"X98.5",6.15,"simulated",0.00900325347992507,"Low",0.0196956758146123
"X98.5",6.25,"real",0.0521875665944177,"Low",0.0354716954609391
"X98.5",6.25,"simulated",0.00891458977842311,"Low",0.0186799680860663
"X98.5",6.35,"real",0.0438415599649726,"Low",0.0340347684844311
"X98.5",6.35,"simulated",0.008290278752016,"Low",0.0177274266309908
"X98.5",6.45,"real",0.0366379587774312,"Low",0.032672044091046
"X98.5",6.45,"simulated",0.00803361163071991,"Low",0.016833486993423
"X98.5",6.55,"real",0.0475597937099831,"Low",0.0313789051444886
"X98.5",6.55,"simulated",0.00742607082630106,"Low",0.0159939578203365
"X98.5",6.65,"real",0.0402237366118301,"Low",0.0301510679595783
"X98.5",6.65,"simulated",0.0067615136852659,"Low",0.015204987072869
"X98.5",6.75,"real",0.0379112147278671,"Low",0.0289845551031971
"X98.5",6.75,"simulated",0.0065416064425477,"Low",0.0144630315697103
"X98.5",6.85,"real",0.0316284309981808,"Low",0.0278756706571775
"X98.5",6.85,"simulated",0.00585167809771085,"Low",0.0137648295103015
"X98.5",6.95,"real",0.0284102295655855,"Low",0.0268209776466843
"X98.5",6.95,"simulated",0.00541309127525492,"Low",0.0131073756648442
"X98.5",7.05,"real",0.030519539764397,"Low",0.0258172775601418
"X98.5",7.05,"simulated",0.0052647542058283,"Low",0.0124878989528954
"X98.5",7.15,"real",0.0282057444721874,"Low",0.0248615915801106
"X98.5",7.15,"simulated",0.00494230818294621,"Low",0.0119038421630869
"X98.5",7.25,"real",0.0245520916852348,"Low",0.023951143493172
"X98.5",7.25,"simulated",0.00472610788077376,"Low",0.0113528435937191
"X98.5",7.35,"real",0.0222098112920528,"Low",0.0230833440676324
"X98.5",7.35,"simulated",0.0042843216904351,"Low",0.0108327204180652
"X98.5",7.45,"real",0.0244408902226855,"Low",0.0222557767690545
"X98.5",7.45,"simulated",0.0041202169962905,"Low",0.0103414535994764
"X98.5",7.55,"real",0.0210914159029394,"Low",0.0214661846885516
"X98.5",7.55,"simulated",0.00412224160414547,"Low",0.00987717420050903
"X98.5",7.65,"real",0.0171705227935434,"Low",0.0207124585713072
"X98.5",7.65,"simulated",0.00387119662598211,"Low",0.0094381509465451
"X98.5",7.75,"real",0.0172283547458362,"Low",0.0199926258440344
"X98.5",7.75,"simulated",0.00353158868231484,"Low",0.00902277891983966
"X98.5",7.85,"real",0.0181355278255033,"Low",0.0193048405501432
"X98.5",7.85,"simulated",0.00404227917211729,"Low",0.00862956927353901
"X98.5",7.95,"real",0.0152644825752704,"Low",0.018647374110375
"X98.5",7.95,"simulated",0.00365827501559888,"Low",0.00825713986069276
"X98.5",8.05,"real",0.016533151150139,"Low",0.0180186068347126
"X98.5",8.05,"simulated",0.00333942785850881,"Low",0.00790420670298961
"X98.5",8.15,"real",0.0104120548035873,"Low",0.0174170201185783
"X98.5",8.15,"simulated",0.00314581158853965,"Low",0.00756957620000209
"X98.5",8.25,"real",0.0126934710278993,"Low",0.0168411892627971
"X98.5",8.25,"simulated",0.00319790602357532,"Low",0.00725213802682363
"X98.5",8.35,"real",0.0108552953654968,"Low",0.0162897768625943
"X98.5",8.35,"simulated",0.00290926568259453,"Low",0.00695085863604437
"X98.5",8.45,"real",0.0108145722910454,"Low",0.0157615267160987
"X98.5",8.45,"simulated",0.0027079700214523,"Low",0.00666477532621582
"X98.5",8.55,"real",0.0127302659129885,"Low",0.0152552582074948
"X98.5",8.55,"simulated",0.00237638792220513,"Low",0.00639299081066363
"X98.5",8.65,"real",0.0108031650740674,"Low",0.0147698611241685
"X98.5",8.65,"simulated",0.00229300204914112,"Low",0.00613466824560349
"X98.5",8.75,"real",0.0106411948156319,"Low",0.0143042908709675
"X98.5",8.75,"simulated",0.0022878033346085,"Low",0.00588902667454177
"X98.5",8.85,"real",0.0116264053504235,"Low",0.013857564048101
"X98.5",8.85,"simulated",0.002160673848009,"Low",0.00565533685104196
"X98.5",8.95,"real",0.00740466772436667,"Low",0.0134287543622679
"X98.5",8.95,"simulated",0.00231572341163397,"Low",0.00543291740565587
"X98.5",9.05,"real",0.0096814081624195,"Low",0.013016988843366
"X98.5",9.05,"simulated",0.00193672198008674,"Low",0.00522113132614813
"X98.5",9.15,"real",0.0115732948381055,"Low",0.0126214443416064
"X98.5",9.15,"simulated",0.00195734192859882,"Low",0.00501938272312545
"X98.5",9.25,"real",0.0120302980889896,"Low",0.0122413442822845
"X98.5",9.25,"simulated",0.00188862550391139,"Low",0.00482711385585826
"X98.5",9.35,"real",0.00744115278459338,"Low",0.0118759556568822
"X98.5",9.35,"simulated",0.00183581522022977,"Low",0.0046438023954835
"X98.5",9.45,"real",0.0067714477750092,"Low",0.0115245862322381
"X98.5",9.45,"simulated",0.00174399478244446,"Low",0.00446895890493457
"X98.5",9.55,"real",0.00656524726223259,"Low",0.0111865819596619
"X98.5",9.55,"simulated",0.00138630721595377,"Low",0.00430212451688339
"X98.5",9.65,"real",0.00838830719199412,"Low",0.010861324568597
"X98.5",9.65,"simulated",0.00158867127968787,"Low",0.00414286879270644
"X98.5",9.75,"real",0.0103954557353265,"Low",0.010548229330195
"X98.5",9.75,"simulated",0.00149287810324823,"Low",0.00399078774719744
"X98.5",9.85,"real",0.00996273878650545,"Low",0.0102467429775774
"X98.5",9.85,"simulated",0.00156395031089975,"Low",0.00384550202467233
"X98.5",9.95,"real",0.0103754670665959,"Low",0.0099563417706652
"X98.5",9.95,"simulated",0.00152005120746477,"Low",0.00370665521437193
"X99",0.05,"real",0.951345529192975,"Low",0.999999948427557
"X99",0.05,"simulated",0.999741608489634,"Low",0.999999981024522
"X99",0.15,"real",0.93506384774967,"Low",0.999772953341126
"X99",0.15,"simulated",0.999356689896406,"Low",0.999881785779569
"X99",0.25,"real",0.922314986929674,"Low",0.995506899904425
"X99",0.25,"simulated",0.994562980328359,"Low",0.997092379576034
"X99",0.35,"real",0.920561434127577,"Low",0.978399826129522
"X99",0.35,"simulated",0.978885218428049,"Low",0.983854077600239
"X99",0.45,"real",0.880047119698186,"Low",0.943543138641251
"X99",0.45,"simulated",0.942715230138823,"Low",0.953415322656155
"X99",0.55,"real",0.849245344106819,"Low",0.89290519731322
"X99",0.55,"simulated",0.888387944528686,"Low",0.905287392981309
"X99",0.65,"real",0.786026667044583,"Low",0.831836966262763
"X99",0.65,"simulated",0.818979491866008,"Low",0.843743462359806
"X99",0.75,"real",0.820759133008354,"Low",0.765852417282009
"X99",0.75,"simulated",0.742500672823523,"Low",0.774543646880425
"X99",0.85,"simulated",0.665641372796724,"Low",0.702846521103708
"X99",0.95,"real",0.751815425887207,"Low",0.634901331841056
"X99",0.95,"simulated",0.585382980892337,"Low",0.632454281286369
"X99",1.05,"real",0.663894961736663,"Low",0.574487201098342
"X99",1.05,"simulated",0.512422422735849,"Low",0.565804939234668
"X99",1.15,"real",0.646156573819496,"Low",0.518839672342979
"X99",1.15,"simulated",0.434955180121459,"Low",0.504246722776511
"X99",1.25,"real",0.610824004855217,"Low",0.46823071677302
"X99",1.25,"simulated",0.376235331016278,"Low",0.448356008846206
"X99",1.35,"real",0.567036843667239,"Low",0.422589685724484
"X99",1.35,"simulated",0.326814019626972,"Low",0.398206825432653
"X99",1.45,"real",0.543800116484835,"Low",0.381651769164351
"X99",1.45,"simulated",0.291423914056472,"Low",0.353571068776905
"X99",1.55,"real",0.448307251405486,"Low",0.345054457153899
"X99",1.55,"simulated",0.253160656345683,"Low",0.314056316500404
"X99",1.65,"real",0.477675431773448,"Low",0.312397615843394
"X99",1.65,"simulated",0.221517687193691,"Low",0.279195620748281
"X99",1.75,"real",0.430497424793106,"Low",0.283279297067172
"X99",1.75,"simulated",0.192117741200631,"Low",0.248503203878174
"X99",1.85,"real",0.437032482312479,"Low",0.257315884816309
"X99",1.85,"simulated",0.161558899688507,"Low",0.221507127748827
"X99",1.95,"real",0.397893963234111,"Low",0.234152399106354
"X99",1.95,"simulated",0.142237208088485,"Low",0.197766978727022
"X99",10.05,"real",0.00498451892800687,"Low",0.00388772335765331
"X99",10.05,"simulated",0.00112834515355875,"Low",0.00114901640656824
"X99",10.15,"real",0.00673687307628742,"Low",0.00377552539327572
"X99",10.15,"simulated",0.00120192496520377,"Low",0.00110666156952826
"X99",10.25,"real",0.00447858344699314,"Low",0.00366750018321652
"X99",10.25,"simulated",0.00111183911485904,"Low",0.00106621068000614
"X99",10.35,"real",0.00497650152661441,"Low",0.00356345850114238
"X99",10.35,"simulated",0.00111514403779279,"Low",0.00102756306693419
"X99",10.45,"real",0.0053065789346272,"Low",0.00346322121262243
"X99",10.45,"simulated",0.00110815208130084,"Low",0.000990624163133774
"X99",10.55,"real",0.00648557552805071,"Low",0.00336661865824979
"X99",10.55,"simulated",0.00103392963919569,"Low",0.000955305088874081
"X99",10.65,"real",0.00403630770616315,"Low",0.00327349007891473
"X99",10.65,"simulated",0.00107540400295834,"Low",0.000921522266937599
"X99",10.75,"real",0.00406081460864351,"Low",0.00318368308035793
"X99",10.75,"simulated",0.00101717920492829,"Low",0.000889197066579606
"X99",10.85,"real",0.00541930736493617,"Low",0.0030970531339731
"X99",10.85,"simulated",0.00107401719687593,"Low",0.000858255474004082
"X99",10.95,"real",0.00522128694088776,"Low",0.00301346311113772
"X99",10.95,"simulated",0.00107459159867157,"Low",0.000828627787190938
"X99",11.05,"real",0.00867032711967831,"Low",0.00293278284857421
"X99",11.05,"simulated",0.00105215460965198,"Low",0.00080024833305034
"X99",11.15,"real",0.0099738749904131,"Low",0.00285488874244783
"X99",11.15,"simulated",0.00107916871311358,"Low",0.00077305520541385
"X99",11.25,"real",0.00862961774463844,"Low",0.0027796633690937
"X99",11.25,"simulated",0.00096045632626038,"Low",0.000746990021440565
"X99",11.35,"real",0.00818797315481209,"Low",0.00270699513043471
"X99",11.35,"simulated",0.00109639135252371,"Low",0.000721997695986874
"X99",11.45,"real",0.00578750014368704,"Low",0.00263677792230671
"X99",11.45,"simulated",0.0010039347563982,"Low",0.000698026231775325
"X99",11.55,"real",0.00758371623479915,"Low",0.00256891082404875
"X99",11.55,"simulated",0.00105753416348154,"Low",0.0006750265244294
"X99",11.65,"real",0.00882335843104726,"Low",0.00250329780784551
"X99",11.65,"simulated",0.00103534383255105,"Low",0.000652952181172822
"X99",11.75,"real",0.00903524403174624,"Low",0.00243984746642654
"X99",11.75,"simulated",0.00112087725344276,"Low",0.000631759352142564
"X99",11.85,"real",0.00907422152582952,"Low",0.00237847275783582
"X99",11.85,"simulated",0.00108758212083131,"Low",0.000611406573352603
"X99",11.95,"real",0.00728236212715635,"Low",0.00231909076608342
"X99",11.95,"simulated",0.00102495019952937,"Low",0.000591854620425309
"X99",12.05,"real",0.00703186601744459,"Low",0.00226162247658218
"X99",12.05,"simulated",0.00103623264349563,"Low",0.000573066372280183
"X99",12.15,"real",0.00768498456227109,"Low",0.00220599256535537
"X99",12.15,"simulated",0.00102277103952407,"Low",0.000555006684035914
"X99",12.25,"real",0.00661866891236287,"Low",0.00215212920107761
"X99",12.25,"simulated",0.0009834757590344,"Low",0.000537642268442181
"X99",12.35,"real",0.00668032410617242,"Low",0.0020999638590814
"X99",12.35,"simulated",0.00102102788811043,"Low",0.000520941585212793
"X99",12.45,"real",0.00613113392499688,"Low",0.00204943114653881
"X99",12.45,"simulated",0.00104896663003884,"Low",0.000504874737682061
"X99",12.55,"real",0.00695604413864104,"Low",0.00200046863798545
"X99",12.55,"simulated",0.00101462942373065,"Low",0.000489413376252351
"X99",12.65,"real",0.00709497187190467,"Low",0.00195301672076316
"X99",12.65,"simulated",0.00100646651707511,"Low",0.000474530608142762
"X99",12.75,"real",0.005268347957788,"Low",0.00190701844929875
"X99",12.75,"simulated",0.00109069979778242,"Low",0.000460200912987374
"X99",12.85,"real",0.00652943008382219,"Low",0.00186241940806871
"X99",12.85,"simulated",0.00105348021369128,"Low",0.000446400063866645
"X99",12.95,"real",0.00614526068662208,"Low",0.00181916758243288
"X99",12.95,"simulated",0.00110155874333629,"Low",0.000433105053387946
"X99",13.05,"real",0.0067960164369023,"Low",0.00177721323691455
"X99",13.05,"simulated",0.0011174746714899,"Low",0.000420294024460502
"X99",13.15,"real",0.00656018539667539,"Low",0.00173650880043864
"X99",13.15,"simulated",0.0010575749081881,"Low",0.000407946205437363
"X99",13.25,"real",0.00688650942183203,"Low",0.00169700875808597
"X99",13.25,"simulated",0.000994502212793615,"Low",0.000396041849327137
"X99",13.35,"real",0.00575085942466567,"Low",0.00165866954895263
"X99",13.35,"simulated",0.00100667042931791,"Low",0.000384562176757784
"X99",13.45,"real",0.00612215241179275,"Low",0.00162144946973152
"X99",13.45,"simulated",0.00101755163387309,"Low",0.000373489322547381
"X99",13.55,"real",0.00629750751116244,"Low",0.00158530858366002
"X99",13.55,"simulated",0.000947781735646941,"Low",0.000362806285452661
"X99",13.65,"real",0.00591966188430392,"Low",0.00155020863450154
"X99",13.65,"simulated",0.000915456191680816,"Low",0.000352496881063095
"X99",13.75,"real",0.00568832115498993,"Low",0.00151611296525182
"X99",13.75,"simulated",0.000828909816335318,"Low",0.000342545697521189
"X99",13.85,"real",0.00524988936273899,"Low",0.00148298644128146
"X99",13.85,"simulated",0.000768772077050685,"Low",0.000332938053916371
"X99",13.95,"real",0.0052524679284646,"Low",0.00145079537764534
