"variable","GND","type","data","alpha","model"
"X98.5",9.95,"simulated",0.00155279317241407,"Hi",0.000711029209858522
"X99",0.05,"real",0.954066762026337,"Hi",0.999999997143926
"X99",0.05,"simulated",0.999711550642282,"Hi",0.999999994229911
"X99",0.15,"real",0.943891726263323,"Hi",0.999968421049908
"X99",0.15,"simulated",0.999450803447935,"Hi",0.999947837428204
"X99",0.25,"real",0.943983377046595,"Hi",0.998842755917607
"X99",0.25,"simulated",0.997226182637263,"Hi",0.998346819801761
"X99",0.35,"real",0.937535687313006,"Hi",0.991470139075199
"X99",0.35,"simulated",0.986123020469202,"Hi",0.989041773944179
"X99",0.45,"real",0.880047119698186,"Hi",0.969811071172462
"X99",0.45,"simulated",0.955654467770242,"Hi",0.964135411404383
"X99",0.55,"simulated",0.897068893791325,"Hi",0.920144541378921
"X99",0.65,"real",0.84189550966081,"Hi",0.868965559971604
"X99",0.65,"simulated",0.826953489197831,"Hi",0.859260820534764
"X99",0.75,"real",0.828493863725862,"Hi",0.795226539271829
"X99",0.75,"simulated",0.751958239389479,"Hi",0.786919300869562
"X99",0.85,"simulated",0.676725905278847,"Hi",0.709138839538197
"X99",0.95,"real",0.751815425887207,"Hi",0.63087124530972
"X99",0.95,"simulated",0.60249541021539,"Hi",0.630985626808729
"X99",1.05,"real",0.665855594486901,"Hi",0.550564697787381
"X99",1.05,"simulated",0.535696114507051,"Hi",0.556063733694514
"X99",1.15,"real",0.665880155936458,"Hi",0.475876147944957
"X99",1.15,"simulated",0.470556167693514,"Hi",0.486584669347325
"X99",1.25,"real",0.637669867266216,"Hi",0.408361455679325
"X99",1.25,"simulated",0.405109616013207,"Hi",0.423662279355889
"X99",1.35,"real",0.57516135121811,"Hi",0.348592087997406
"X99",1.35,"simulated",0.34340932428472,"Hi",0.367639248573452
"X99",1.45,"real",0.546492155588427,"Hi",0.296485372592638
"X99",1.45,"simulated",0.304826450496664,"Hi",0.318364391908069
"X99",1.55,"real",0.390040030649235,"Hi",0.251567562165146
"X99",1.55,"simulated",0.256598919041244,"Hi",0.275400190085273
"X99",1.65,"real",0.482458487686532,"Hi",0.213162776248538
"X99",1.65,"simulated",0.223943974758912,"Hi",0.238166108546532
"X99",1.75,"real",0.424110536914908,"Hi",0.18051864650273
"X99",1.75,"simulated",0.193998346631399,"Hi",0.206031458792554
"X99",1.85,"real",0.454576300759438,"Hi",0.152884082416258
"X99",1.85,"simulated",0.167996062712223,"Hi",0.178371884171516
"X99",1.95,"real",0.400469955092092,"Hi",0.129553462129908
"X99",1.95,"simulated",0.144668427429382,"Hi",0.154601088897318
"X99",10.05,"real",0.00441947048676246,"Hi",2.85650583847156e-05
"X99",10.05,"simulated",0.00110158902513577,"Hi",0.000150916815825705
"X99",10.15,"real",0.00650003195871446,"Hi",2.6772119843815e-05
"X99",10.15,"simulated",0.00124694174254084,"Hi",0.000143248126644912
"X99",10.25,"real",0.00520092903983162,"Hi",2.51049765985997e-05
"X99",10.25,"simulated",0.00116781092512558,"Hi",0.000136028197750605
"X99",10.35,"real",0.0046641379363086,"Hi",2.3553890943282e-05
"X99",10.35,"simulated",0.00104397584764553,"Hi",0.00012922738109622
"X99",10.45,"real",0.00573377315141364,"Hi",2.21099481227743e-05
"X99",10.45,"simulated",0.00112732316296366,"Hi",0.000122818206590249
"X99",10.55,"real",0.005516246778569,"Hi",2.07649810564108e-05
"X99",10.55,"simulated",0.00112935517058687,"Hi",0.000116775206331607
"X99",10.65,"real",0.00351156213799064,"Hi",1.95115024604917e-05
"X99",10.65,"simulated",0.00112986411527012,"Hi",0.000111074754275754
"X99",10.75,"real",0.00457784738606526,"Hi",1.83426435930278e-05
"X99",10.75,"simulated",0.000995250347288237,"Hi",0.00010569491986977
"X99",10.85,"real",0.00485967888968452,"Hi",1.72520989306529e-05
"X99",10.85,"simulated",0.00110474343876451,"Hi",0.000100615334343007
"X99",10.95,"real",0.00427203080291436,"Hi",1.62340761640619e-05
"X99",10.95,"simulated",0.00108909364668508,"Hi",9.58170684722598e-05
"X99",11.05,"real",0.00777118918864848,"Hi",1.52832509657777e-05
"X99",11.05,"simulated",0.00105765121456179,"Hi",9.12825207585731e-05
"X99",11.15,"real",0.00869939815949941,"Hi",1.43947260436521e-05
"X99",11.15,"simulated",0.00101198918401059,"Hi",8.69953150583475e-05
"X99",11.25,"real",0.00761376327513038,"Hi",1.35639940462328e-05
"X99",11.25,"simulated",0.00101360544758975,"Hi",8.29402068057673e-05
"X99",11.35,"real",0.00996350208140069,"Hi",1.27869039328101e-05
"X99",11.35,"simulated",0.00112725047892879,"Hi",7.91029970480515e-05
"X99",11.45,"real",0.00651486702310997,"Hi",1.20596304623232e-05
"X99",11.45,"simulated",0.000981203249068939,"Hi",7.54704535906717e-05
"X99",11.55,"real",0.00705947537786658,"Hi",1.1378646492002e-05
"X99",11.55,"simulated",0.00106372002198592,"Hi",7.20302386174931e-05
"X99",11.65,"real",0.00773913623697703,"Hi",1.07406978091851e-05
"X99",11.65,"simulated",0.00104607698306753,"Hi",6.87708422116292e-05
"X99",11.75,"real",0.00934341341798357,"Hi",1.01427802487081e-05
"X99",11.75,"simulated",0.00107147742004698,"Hi",6.5681521257426e-05
"X99",11.85,"real",0.00965016946525059,"Hi",9.58211887397052e-06
"X99",11.85,"simulated",0.00110971165066182,"Hi",6.27522432530702e-05
"X99",11.95,"real",0.00699347589809155,"Hi",9.0561490227222e-06
"X99",11.95,"simulated",0.000954028201776131,"Hi",5.99736346068844e-05
"X99",12.05,"real",0.00675439538150228,"Hi",8.56249903898845e-06
"X99",12.05,"simulated",0.00102953848294961,"Hi",5.73369330343369e-05
"X99",12.15,"real",0.00749153199901358,"Hi",8.09897453074042e-06
"X99",12.15,"simulated",0.00104672837556201,"Hi",5.4833943694949e-05
"X99",12.25,"real",0.00576100433773896,"Hi",7.66354400918721e-06
"X99",12.25,"simulated",0.00100179686785547,"Hi",5.24569987648062e-05
"X99",12.35,"real",0.00684456059012692,"Hi",7.25432577996085e-06
"X99",12.35,"simulated",0.00107081401223889,"Hi",5.01989201434826e-05
"X99",12.45,"real",0.00547018675404398,"Hi",6.86957596952785e-06
"X99",12.45,"simulated",0.000997607668976349,"Hi",4.8052985037112e-05
"X99",12.55,"real",0.00805629578412037,"Hi",6.50767758164734e-06
"X99",12.55,"simulated",0.00105992056499359,"Hi",4.60128941771056e-05
"X99",12.65,"real",0.00615743393957209,"Hi",6.16713048905759e-06
"X99",12.65,"simulated",0.00106896055585148,"Hi",4.40727424563533e-05
"X99",12.75,"real",0.00506786185805436,"Hi",5.8465422751919e-06
"X99",12.75,"simulated",0.0010300765689057,"Hi",4.22269917841343e-05
"X99",12.85,"real",0.00731594936272144,"Hi",5.54461984786296e-06
"X99",12.85,"simulated",0.00107702243245339,"Hi",4.04704459785073e-05
"X99",12.95,"real",0.00590531927123492,"Hi",5.26016175651511e-06
"X99",12.95,"simulated",0.00105357432772231,"Hi",3.87982275308495e-05
"X99",13.05,"real",0.00700319769346401,"Hi",4.99205114889093e-06
"X99",13.05,"simulated",0.00110946192441074,"Hi",3.72057560916042e-05
"X99",13.15,"real",0.00721264143362812,"Hi",4.7392493106067e-06
"X99",13.15,"simulated",0.00110635982732665,"Hi",3.568872853939e-05
"X99",13.25,"real",0.00753281985963614,"Hi",4.50078973593612e-06
"X99",13.25,"simulated",0.000925095558401631,"Hi",3.42431005074614e-05
"X99",13.35,"real",0.00663737769767162,"Hi",4.27577268306004e-06
"X99",13.35,"simulated",0.00106759588316799,"Hi",3.28650692522804e-05
"X99",13.45,"real",0.00619381493667315,"Hi",4.06336017141847e-06
"X99",13.45,"simulated",0.00102202277381994,"Hi",3.15510577587548e-05
"X99",13.55,"real",0.00617954909647676,"Hi",3.86277138274505e-06
"X99",13.55,"simulated",0.000961336354482002,"Hi",3.02976999855962e-05
"X99",13.65,"real",0.00568925033076312,"Hi",3.67327843091822e-06
"X99",13.65,"simulated",0.000965899627968205,"Hi",2.91018271623403e-05
"X99",13.75,"real",0.00571241705292904,"Hi",3.49420246896986e-06
"X99",13.75,"simulated",0.000890449440569017,"Hi",2.7960455056953e-05
"X99",13.85,"real",0.00563262317627212,"Hi",3.32491010448571e-06
"X99",13.85,"simulated",0.000807294186583003,"Hi",2.68707721396557e-05
"X99",13.95,"real",0.00510934602636598,"Hi",3.16481009724496e-06
"X99",13.95,"simulated",0.00100311824387431,"Hi",2.5830128574726e-05
"X99",14.05,"real",0.00517012149305226,"Hi",3.01335031530836e-06
"X99",14.05,"simulated",0.000994764063688241,"Hi",2.48360259776147e-05
"X99",14.15,"real",0.00465040155571128,"Hi",2.87001492789986e-06
"X99",14.15,"simulated",0.000845488232164219,"Hi",2.3886107879814e-05
"X99",14.25,"real",0.0044496644340606,"Hi",2.73432181535865e-06
"X99",14.35,"real",0.00318228148995105,"Hi",2.60582017818882e-06
"X99",14.45,"real",0.00321594590171074,"Hi",2.48408832881828e-06
"X99",14.55,"real",0.00234847532778618,"Hi",2.36873165111566e-06
"X99",14.65,"real",0.00233409401126399,"Hi",2.25938071401735e-06
"X99",14.75,"real",0.00168439917001297,"Hi",2.15568952679914e-06
"X99",14.85,"real",0.00159974065300958,"Hi",2.05733392460176e-06
"X99",14.95,"real",0.00145493144132145,"Hi",1.9640100737948e-06
"X99",15.05,"real",0.00124314019072814,"Hi",1.87543308765141e-06
"X99",15.15,"real",0.00104079088386107,"Hi",1.79133574361319e-06
"X99",15.25,"real",0.00097411699059799,"Hi",1.71146729415754e-06
"X99",15.35,"real",0.000797898448711309,"Hi",1.63559236396333e-06
"X99",15.45,"real",0.000750765830169279,"Hi",1.56348992660798e-06
"X99",15.55,"real",0.000610671059871734,"Hi",1.49495235478276e-06
"X99",15.65,"real",0.000559178512892959,"Hi",1.42978453820032e-06
"X99",15.75,"real",0.000399481752680807,"Hi",1.36780306429657e-06
"X99",15.85,"real",0.000369599135599125,"Hi",1.30883545584796e-06
"X99",15.95,"real",0.000269173374112166,"Hi",1.25271946436245e-06
"X99",16.05,"real",0.000249648939776203,"Hi",1.19930240980761e-06
"X99",16.15,"real",0.00025288066150863,"Hi",1.14844056843159e-06
"X99",16.25,"real",0.000241513927131856,"Hi",1.09999860197557e-06
"X99",16.35,"real",0.000207555793028141,"Hi",1.05384902625067e-06
"X99",16.45,"real",0.00017829556073618,"Hi",1.00987171603315e-06
"X99",16.55,"real",0.000180974466935297,"Hi",9.67953443617568e-07
"X99",16.65,"real",0.00016321503335738,"Hi",9.27987448575606e-07
"X99",16.75,"real",0.00014262678884976,"Hi",8.89873036458427e-07
"X99",16.85,"real",0.000123329142145162,"Hi",8.5351520435555e-07
"X99",16.95,"real",8.4797378695384e-05,"Hi",8.18824291383523e-07
"X99",17.05,"real",7.35074183013025e-05,"Hi",7.8571565232515e-07
"X99",17.15,"real",5.41095686855315e-05,"Hi",7.54109352775408e-07
"X99",17.25,"real",6.42547830067735e-05,"Hi",7.2392988427464e-07
"X99",17.35,"real",3.64977738606805e-05,"Hi",6.95105898024164e-07
"X99",17.45,"real",2.75310524060796e-05,"Hi",6.67569955884627e-07
"X99",17.55,"real",2.32860562885096e-05,"Hi",6.41258297454503e-07
"X99",17.65,"real",1.83907150016323e-05,"Hi",6.1611062211529e-07
"X99",17.75,"real",1.42936942239659e-05,"Hi",5.92069885012226e-07
"X99",17.85,"real",6.23913362116591e-06,"Hi",5.69082106015137e-07
"X99",17.95,"real",3.05557582242158e-06,"Hi",5.47096190773865e-07
"X99",18.05,"real",6.60149123784828e-06,"Hi",5.26063763047187e-07
"X99",18.15,"real",3.37911422943216e-06,"Hi",5.05939007543593e-07
"X99",18.25,"real",1.86104858201684e-06,"Hi",4.8667852256716e-07
"X99",18.35,"real",1.02569413964867e-06,"Hi",4.68241181812507e-07
"X99",18.45,"real",1.22878944636035e-06,"Hi",4.50588004699559e-07
"X99",18.55,"real",0,"Hi",4.33682034682212e-07
"X99",18.65,"real",0,"Hi",4.17488225004934e-07
"X99",18.75,"real",0,"Hi",4.01973331418407e-07
"X99",18.85,"real",0,"Hi",3.87105811399512e-07
"X99",18.95,"real",0,"Hi",3.72855729452674e-07
"X99",19.05,"real",0,"Hi",3.59194668098953e-07
"X99",19.15,"real",1.47547366502647e-06,"Hi",3.4609564418641e-07
"X99",19.25,"real",0,"Hi",3.33533030180503e-07
"X99",19.35,"real",0,"Hi",3.21482480116625e-07
"X99",19.45,"real",0,"Hi",3.0992085991851e-07
"X99",19.55,"real",0,"Hi",2.98826181806374e-07
"X99",19.65,"real",0,"Hi",2.88177542537266e-07
"X99",19.75,"real",0,"Hi",2.77955065237404e-07
"X99",19.85,"real",0,"Hi",2.68139844602378e-07
"X99",19.95,"real",0,"Hi",2.58713895255987e-07
"X99",2.05,"real",0.378100396775353,"Hi",0.109888592239725
"X99",2.05,"simulated",0.12771902415682,"Hi",0.134186473083324
"X99",2.15,"real",0.393504984121691,"Hi",0.0933266974377426
"X99",2.15,"simulated",0.113818711428862,"Hi",0.116654754236319
"X99",2.25,"real",0.341372628810156,"Hi",0.0793801256919641
"X99",2.25,"simulated",0.0994855835709263,"Hi",0.101591667202848
"X99",2.35,"real",0.316815085384599,"Hi",0.0676315149861846
"X99",2.35,"simulated",0.0874591633597749,"Hi",0.0886384045219293
"X99",2.45,"real",0.283236711322066,"Hi",0.0577267940020593
"X99",2.45,"simulated",0.0786455436102761,"Hi",0.077486474454189
"X99",2.55,"real",0.304047197532756,"Hi",0.0493674570827568
"X99",2.55,"simulated",0.0673708541391813,"Hi",0.0678719968665053
"X99",2.65,"real",0.274476670527958,"Hi",0.0423029424535041
"X99",2.65,"simulated",0.0601081427226442,"Hi",0.059570029750056
"X99",2.75,"real",0.248370216716602,"Hi",0.0363235537689657
"X99",2.75,"simulated",0.0522238894518478,"Hi",0.0523892477223585
"X99",2.85,"real",0.248868695475959,"Hi",0.0312541254320889
"X99",2.85,"simulated",0.0470864844468638,"Hi",0.0461671258494601
"X99",2.95,"real",0.222830488928759,"Hi",0.0269484901493647
"X99",2.95,"simulated",0.0422190234170835,"Hi",0.0407656813911105
"X99",20.05,"real",0,"Hi",2.49660103072361e-07
"X99",20.15,"real",0,"Hi",2.40962179278939e-07
"X99",20.25,"real",0,"Hi",2.32604617169821e-07
"X99",20.35,"real",0,"Hi",2.24572651270434e-07
"X99",20.45,"real",0,"Hi",2.1685221880295e-07
"X99",20.55,"real",0,"Hi",2.09429923318045e-07
"X99",20.65,"real",0,"Hi",2.02293000354641e-07
"X99",20.75,"real",0,"Hi",1.95429285013797e-07
"X99",20.85,"real",0,"Hi",1.88827181327827e-07
"X99",20.95,"real",0,"Hi",1.82475633329646e-07
"X99",21.05,"real",0,"Hi",1.76364097661717e-07
"X99",21.15,"real",0,"Hi",1.70482517766946e-07
"X99",21.25,"real",0,"Hi",1.64821299451998e-07
"X99",21.35,"real",0,"Hi",1.593712877048e-07
"X99",21.45,"real",0,"Hi",1.54123744868228e-07
"X99",21.55,"real",0,"Hi",1.49070329932784e-07
"X99",21.65,"real",0,"Hi",1.44203078948932e-07
"X99",21.75,"real",0,"Hi",1.39514386484138e-07
"X99",21.85,"real",0,"Hi",1.3499698806478e-07
"X99",21.95,"real",0,"Hi",1.30643943546796e-07
"X99",22.05,"real",0,"Hi",1.26448621362329e-07
"X99",22.15,"real",0,"Hi",1.22404683592829e-07
"X99",22.25,"real",0,"Hi",1.18506071822085e-07
"X99",22.35,"real",0,"Hi",1.14746993725412e-07
"X99",22.45,"real",0,"Hi",1.11121910353901e-07
"X99",22.55,"real",0,"Hi",1.07625524075032e-07
"X99",22.65,"real",0,"Hi",1.04252767133296e-07
"X99",22.75,"real",0,"Hi",1.00998790796586e-07
"X99",22.85,"real",0,"Hi",9.78589550561731e-08
"X99",22.95,"real",0,"Hi",9.4828818849936e-08
"X99",23.05,"real",0,"Hi",9.19041307803146e-08
"X99",23.15,"real",0,"Hi",8.90808203001042e-08
"X99",23.25,"real",0,"Hi",8.63549893407752e-08
"X99",23.35,"real",0,"Hi",8.37229043594594e-08
"X99",23.45,"real",0,"Hi",8.11809887821253e-08
"X99",23.55,"real",0,"Hi",7.87258158217478e-08
"X99",23.65,"real",0,"Hi",7.63541016514915e-08
"X99",23.75,"real",0,"Hi",7.40626989140628e-08
"X99",23.85,"real",0,"Hi",7.18485905494577e-08
"X99",23.95,"real",0,"Hi",6.97088839243293e-08
"X99",24.05,"real",0,"Hi",6.76408052471508e-08
"X99",24.15,"real",0,"Hi",6.5641694254231e-08
"X99",24.25,"real",0,"Hi",6.37089991524766e-08
"X99",24.35,"real",0,"Hi",6.18402718055799e-08
"X99",24.45,"real",0,"Hi",6.00331631510484e-08
"X99",24.55,"real",0,"Hi",5.8285418836187e-08
"X99",24.65,"real",0,"Hi",5.65948750618016e-08
"X99",24.75,"real",0,"Hi",5.49594546230005e-08
"X99",24.85,"real",0,"Hi",5.33771631370608e-08
"X99",24.95,"real",0,"Hi",5.18460854488626e-08
"X99",25.05,"real",0,"Hi",5.03643822049164e-08
"X99",25.15,"real",0,"Hi",4.89302865874887e-08
"X99",25.25,"real",0,"Hi",4.7542101200792e-08
"X99",25.35,"real",0,"Hi",4.61981951016217e-08
"X99",25.45,"real",0,"Hi",4.48970009673093e-08
"X99",25.55,"real",0,"Hi",4.36370123940091e-08
"X99",25.65,"real",0,"Hi",4.24167813190873e-08
"X99",25.75,"real",0,"Hi",4.12349155613345e-08
"X99",25.85,"real",0,"Hi",4.00900764732777e-08
"X99",25.95,"real",0,"Hi",3.89809767000943e-08
"X99",26.05,"real",0,"Hi",3.79063780399273e-08
"X99",26.15,"real",0,"Hi",3.68650894006753e-08
"X99",26.25,"real",0,"Hi",3.58559648485974e-08
"X99",26.35,"real",0,"Hi",3.48779017442128e-08
"X99",26.45,"real",0,"Hi",3.3929838961519e-08
"X99",26.55,"real",0,"Hi",3.30107551856903e-08
"X99",26.65,"real",0,"Hi",3.21196672895577e-08
"X99",26.75,"real",0,"Hi",3.12556287736141e-08
"X99",26.85,"real",0,"Hi",3.04177282854512e-08
"X99",26.95,"real",0,"Hi",2.96050881960942e-08
"X99",27.05,"real",0,"Hi",2.88168632417466e-08
"X99",27.15,"real",0,"Hi",2.80522392241448e-08
"X99",27.25,"real",0,"Hi",2.73104317674279e-08
"X99",27.35,"real",0,"Hi",2.65906851285927e-08
"X99",27.45,"real",0,"Hi",2.58922710594282e-08
"X99",27.55,"real",0,"Hi",2.52144877172603e-08
"X99",27.65,"real",0,"Hi",2.45566586223651e-08
"X99",27.75,"real",0,"Hi",2.39181316598858e-08
"X99",27.85,"real",0,"Hi",2.32982781242105e-08
"X99",27.95,"real",0,"Hi",2.26964918038717e-08
"X99",28.05,"real",0,"Hi",2.21121881051199e-08
"X99",28.15,"real",0,"Hi",2.15448032124161e-08
"X99",28.25,"real",0,"Hi",2.09937932841708e-08
"X99",28.35,"real",0,"Hi",2.0458633682141e-08
"X99",28.45,"real",0,"Hi",1.99388182329706e-08
"X99",28.55,"real",0,"Hi",1.94338585204335e-08
"X99",28.65,"real",0,"Hi",1.8943283207008e-08
"X99",28.75,"real",0,"Hi",1.84666373834764e-08
"X99",28.85,"real",0,"Hi",1.80034819453052e-08
"X99",28.95,"real",0,"Hi",1.75533929946214e-08
"X99",29.05,"real",0,"Hi",1.71159612666555e-08
"X99",29.15,"real",0,"Hi",1.66907915795766e-08
"X99",29.25,"real",0,"Hi",1.62775023066918e-08
"X99",29.35,"real",0,"Hi",1.58757248700368e-08
"X99",29.45,"real",0,"Hi",1.54851032544216e-08
"X99",29.55,"real",0,"Hi",1.51052935408974e-08
"X99",29.65,"real",0,"Hi",1.47359634597164e-08
"X99",29.75,"real",0,"Hi",1.43767919596193e-08
"X99",29.85,"real",0,"Hi",1.40274687958992e-08
"X99",29.95,"real",0,"Hi",1.36876941340355e-08
"X99",3.05,"real",0.22232466188163,"Hi",0.0232847273657325
"X99",3.05,"simulated",0.0384640810574751,"Hi",0.0360677682437259
"X99",3.15,"real",0.197647576506699,"Hi",0.0201611302312382
"X99",3.15,"simulated",0.0345644170423582,"Hi",0.0319738879433317
"X99",3.25,"real",0.18033556718613,"Hi",0.0174928111066326
"X99",3.25,"simulated",0.0281147917799039,"Hi",0.0283994666353035
"X99",3.35,"real",0.168402909223609,"Hi",0.0152088616127025
"X99",3.35,"simulated",0.0245387914335327,"Hi",0.0252725427286967
"X99",3.45,"real",0.164487553217452,"Hi",0.0132499866640098
"X99",3.45,"simulated",0.0251713740999343,"Hi",0.0225318108227422
"X99",3.55,"real",0.15425508680905,"Hi",0.0115665391852134
"X99",3.55,"simulated",0.022159955454919,"Hi",0.0201249712886956
"X99",3.65,"real",0.135079625120339,"Hi",0.0101168906816651
"X99",3.65,"simulated",0.0209308490770315,"Hi",0.0180073400235251
"X99",3.75,"real",0.149435483942143,"Hi",0.00886608188561817
"X99",3.75,"simulated",0.0185435074692142,"Hi",0.0161406784236391
"X99",3.85,"real",0.123556553482619,"Hi",0.00778470587283782
"X99",3.85,"simulated",0.0170606014924094,"Hi",0.0144922090351131
"X99",3.95,"real",0.118505770289757,"Hi",0.00684798365763535
"X99",3.95,"simulated",0.0165858038781671,"Hi",0.0130337872920728
"X99",30.05,"real",0,"Hi",1.33571781692078e-08
"X99",30.15,"real",0,"Hi",1.30356407608481e-08
"X99",30.25,"real",0,"Hi",1.27228110815935e-08
"X99",30.35,"real",0,"Hi",1.24184272800272e-08
"X99",30.45,"real",0,"Hi",1.21222361566286e-08
"X99",30.55,"real",0,"Hi",1.18339928523741e-08
"X99",30.65,"real",0,"Hi",1.1553460549459e-08
"X99",30.75,"real",0,"Hi",1.12804101836576e-08
"X99",30.95,"real",0,"Hi",1.07558761254952e-08
"X99",4.05,"real",0.106121137656092,"Hi",0.00603499880531795
"X99",4.05,"simulated",0.0153542998143236,"Hi",0.0117412043626709
"X99",4.15,"real",0.0959891126617516,"Hi",0.00532806336680018
"X99",4.15,"simulated",0.0150060089231497,"Hi",0.0105935998025196
"X99",4.25,"real",0.0853450681690127,"Hi",0.00471219204483056
"X99",4.25,"simulated",0.0119181980211757,"Hi",0.00957296633474437
"X99",4.35,"real",0.0724517140016339,"Hi",0.00417466571173666
"X99",4.35,"simulated",0.00942217923323841,"Hi",0.00866373180165715
"X99",4.45,"real",0.0769213316842407,"Hi",0.00370466861854975
"X99",4.45,"simulated",0.00965543208897696,"Hi",0.00785240582102548
"X99",4.55,"real",0.0724981462000047,"Hi",0.00329298644624634
"X99",4.55,"simulated",0.00902139859656654,"Hi",0.00712728072185122
"X99",4.65,"real",0.0674710871966543,"Hi",0.00293175462704099
"X99",4.65,"simulated",0.00836793124413669,"Hi",0.00647817805233837
"X99",4.75,"real",0.060134719441709,"Hi",0.00261424824260786
"X99",4.75,"simulated",0.00738070224788186,"Hi",0.00589623338838712
"X99",4.85,"real",0.0567158922472565,"Hi",0.00233470634942238
"X99",4.85,"simulated",0.00742079348222885,"Hi",0.00537371336854149
"X99",4.95,"real",0.0529286348591612,"Hi",0.00208818484766312
"X99",4.95,"simulated",0.00550891115765377,"Hi",0.0049038598791154
"X99",5.05,"real",0.0506562499585974,"Hi",0.00187043304845181
"X99",5.05,"simulated",0.00587322748404918,"Hi",0.00448075714396755
"X99",5.15,"real",0.045759948389014,"Hi",0.00167778994554057
"X99",5.15,"simulated",0.00580092149073023,"Hi",0.00409921816501038
"X99",5.25,"real",0.0434545840928763,"Hi",0.00150709689569764
"X99",5.25,"simulated",0.00526480435062251,"Hi",0.00375468753524339
"X99",5.35,"real",0.0358923154887882,"Hi",0.00135562398484104
"X99",5.35,"simulated",0.00507458569558328,"Hi",0.00344315812566832
"X99",5.45,"real",0.0343621473779428,"Hi",0.00122100782724473
"X99",5.45,"simulated",0.00536367526600539,"Hi",0.00316109954708853
"X99",5.55,"real",0.0265642423148349,"Hi",0.00110119893160734
"X99",5.55,"simulated",0.00465921280242456,"Hi",0.0029053966211486
"X99",5.65,"real",0.0251454532002447,"Hi",0.000994417085662618
"X99",5.65,"simulated",0.00456197487304219,"Hi",0.00267329637329138
"X99",5.75,"real",0.0258552913229251,"Hi",0.000899113472830183
"X99",5.75,"simulated",0.00473342769463044,"Hi",0.00246236229293783
"X99",5.85,"real",0.0170563812774197,"Hi",0.000813938450281628
"X99",5.85,"simulated",0.00422958793180855,"Hi",0.00227043480086335
"X99",5.95,"real",0.0197042210016511,"Hi",0.000737714096052122
"X99",5.95,"simulated",0.00394458399130332,"Hi",0.0020955970268587
"X99",6.05,"real",0.0163294336827104,"Hi",0.000669410780211682
"X99",6.05,"simulated",0.00326411545700593,"Hi",0.00193614513758198
"X99",6.15,"real",0.0236363282808074,"Hi",0.000608127137150965
"X99",6.15,"simulated",0.00302490275837137,"Hi",0.0017905625695761
"X99",6.25,"real",0.0239881688085526,"Hi",0.000553072917239935
"X99",6.25,"simulated",0.00295666791381797,"Hi",0.00165749761900002
"X99",6.35,"real",0.0206136450530476,"Hi",0.000503554280170008
"X99",6.35,"simulated",0.00220410748811212,"Hi",0.00153574392132546
"X99",6.45,"real",0.0173984429452057,"Hi",0.000458961162205407
"X99",6.45,"simulated",0.00247511450036232,"Hi",0.00142422342281416
"X99",6.55,"real",0.0282483005778225,"Hi",0.000418756407815351
"X99",6.55,"simulated",0.00236340790322428,"Hi",0.00132197150393263
"X99",6.65,"real",0.0245045191934847,"Hi",0.00038246640476031
"X99",6.65,"simulated",0.00228980010764433,"Hi",0.00122812396386121
"X99",6.75,"real",0.02304223940267,"Hi",0.000349673002321534
"X99",6.75,"simulated",0.00211821538325397,"Hi",0.00114190561705496
"X99",6.85,"real",0.019334574122403,"Hi",0.000320006526361587
"X99",6.85,"simulated",0.00212778494602405,"Hi",0.00106262028816982
"X99",6.95,"real",0.014039959706748,"Hi",0.000293139733405398
"X99",6.95,"simulated",0.00175416039405404,"Hi",0.000989642021760703
"X99",7.05,"real",0.0190439950205023,"Hi",0.000268782569863953
"X99",7.05,"simulated",0.00173565518119444,"Hi",0.000922407348775199
"X99",7.15,"real",0.0196820434724949,"Hi",0.000246677622649431
"X99",7.15,"simulated",0.00178670994076959,"Hi",0.000860408473710206
"X99",7.25,"real",0.0138966655413744,"Hi",0.000226596164383541
"X99",7.25,"simulated",0.00175353087080129,"Hi",0.000803187264951523
"X99",7.35,"real",0.0139587858882806,"Hi",0.000208334710701583
"X99",7.35,"simulated",0.00164067719566903,"Hi",0.000750329946768322
"X99",7.45,"real",0.0120042295320498,"Hi",0.000191712019242421
"X99",7.45,"simulated",0.001653530869659,"Hi",0.000701462405096094
"X99",7.55,"real",0.0131805569154065,"Hi",0.000176566470101586
"X99",7.55,"simulated",0.00175897019190245,"Hi",0.000656246030958745
"X99",7.65,"real",0.0112660948560836,"Hi",0.000162753776318216
"X99",7.65,"simulated",0.00174040575719657,"Hi",0.000614374035444364
"X99",7.75,"real",0.00967954276810979,"Hi",0.000150144980061583
"X99",7.75,"simulated",0.00161852195447536,"Hi",0.000575568178804901
"X99",7.85,"real",0.010496404679313,"Hi",0.000138624696755889
"X99",7.85,"simulated",0.00166987286520976,"Hi",0.0005395758637053
"X99",7.95,"real",0.00989296654739552,"Hi",0.00012808957444365
"X99",7.95,"simulated",0.00153281193469244,"Hi",0.000506167549036082
"X99",8.05,"real",0.0116160753597562,"Hi",0.000118446940351921
"X99",8.05,"simulated",0.00144514705141317,"Hi",0.00047513444658931
"X99",8.15,"real",0.00546959949964778,"Hi",0.000109613610459776
"X99",8.15,"simulated",0.00138474701757482,"Hi",0.000446286466536232
"X99",8.25,"real",0.00766571652734198,"Hi",0.000101514841179101
"X99",8.25,"simulated",0.00157584524949695,"Hi",0.000419450384132463
"X99",8.35,"real",0.00711043832667316,"Hi",9.40834050933527e-05
