"","GND","Low","Med","Hi","real_mean","real_count"
"114",11.45,0.00263677792230671,0.000207463325805204,1.20596304623232e-05,0.00578750014368704,41
"115",11.55,0.00256891082404875,0.000199214842326275,1.1378646492002e-05,0.00758371623479915,65
"116",11.65,0.00250329780784551,0.000191352998574756,1.07406978091851e-05,0.00882335843104726,58
"117",11.75,0.00243984746642654,0.000183856969173578,1.01427802487081e-05,0.00903524403174624,55
"118",11.85,0.00237847275783582,0.000176707193383571,9.58211887397052e-06,0.00907422152582952,56
"119",11.95,0.00231909076608342,0.000169885289787019,9.0561490227222e-06,0.00728236212715635,53
"120",12.05,0.00226162247658218,0.000163373977287119,8.56249903898845e-06,0.00703186601744459,71
"121",12.15,0.00220599256535537,0.00015715700192015,8.09897453074042e-06,0.00768498456227109,57
"122",12.25,0.00215212920107761,0.000151219069014118,7.66354400918721e-06,0.00661866891236287,69
"123",12.35,0.0020999638590814,0.00014554578026899,7.25432577996085e-06,0.00668032410617242,69
"124",12.45,0.00204943114653881,0.000140123575370064,6.86957596952785e-06,0.00613113392499688,79
"125",12.55,0.00200046863798545,0.000134939677779136,6.50767758164734e-06,0.00695604413864104,83
"126",12.65,0.00195301672076316,0.000129982044378161,6.16713048905759e-06,0.00709497187190467,91
"127",12.75,0.00190701844929875,0.000125239318667493,5.8465422751919e-06,0.005268347957788,101
"128",12.85,0.00186241940806871,0.000120700787245621,5.54461984786296e-06,0.00652943008382219,118
"129",12.95,0.00181916758243288,0.000116356339320002,5.26016175651511e-06,0.00614526068662208,120
"130",13.05,0.00177721323691455,0.000112196429019198,4.99205114889093e-06,0.0067960164369023,129
"131",13.15,0.00173650880043864,0.00010821204029536,4.7392493106067e-06,0.00656018539667539,163
"132",13.25,0.00169700875808597,0.000104394654223245,4.50078973593612e-06,0.00688650942183203,135
"133",13.35,0.00165866954895263,0.000100736218517611,4.27577268306004e-06,0.00575085942466567,168
"134",13.45,0.00162144946973152,9.72291191051551e-05,4.06336017141847e-06,0.00612215241179275,213
"135",13.55,0.00158530858366002,9.38661536002178e-05,3.86277138274505e-06,0.00629750751116244,243
"136",13.65,0.00155020863450154,9.06405065454293e-05,3.67327843091822e-06,0.00591966188430392,232
"137",13.75,0.00151611296525182,8.75457262894147e-05,3.49420246896986e-06,0.00568832115498993,265
"138",13.85,0.00148298644128146,8.45757033836863e-05,3.32491010448571e-06,0.00524988936273899,296
