"GND","100","99.9","99.8","99.7","99.6","99.5","99","98.5","98","97.5","97","95"
40.05,1.9236498679222086e-12,1.9236498679222086e-12,1.4652171452672815e-11,6.301157861327887e-11,2.0132463742684863e-10,5.319637230746511e-10,1.5484242305695163e-8,9.29866347630267e-8,5.028302984448828e-7,1.4745290769848563e-6,4.505329594868188e-6,0.00007546631872833895
39.949999999999996,1.9557351029829764e-12,1.9557351029829764e-12,1.4895968404973786e-11,6.405748254468148e-11,2.046582228158369e-10,5.407506691342441e-10,1.573689449835749e-8,9.44889460845309e-8,5.108535209210392e-7,1.4978215059381322e-6,4.575601952460323e-6,0.00007658979567359887
39.849999999999994,1.9884364225427626e-12,1.9884364225427626e-12,1.5144435232065618e-11,6.512337165909047e-11,2.0805535077024424e-10,5.497046955473414e-10,1.5994291764871917e-8,9.601919174818223e-8,5.190240560286633e-7,1.521537252658105e-6,4.647135044225072e-6,0.00007773248520986294
39.75,2.0217672179178555e-12,2.0217672179178555e-12,1.5397673190914456e-11,6.620967823292725e-11,2.1151739232431718e-10,5.588293984498478e-10,1.6256534970291827e-8,9.757795957603583e-8,5.273449641864996e-7,1.5456850206238488e-6,4.719954451463947e-6,0.00007889475840708736
39.65,2.0557412056120947e-12,2.0557412056120947e-12,1.5655785991313768e-11,6.731684498784425e-11,2.150457515600454e-10,5.681284604444999e-10,1.652372737458244e-8,9.916585120542487e-8,5.358193768423861e-7,1.5702737131006668e-6,4.794086334837452e-6,0.00008007699432230163
39.55,2.090372436046042e-12,2.090372436046042e-12,1.5918879861564204e-11,6.844532537014943e-11,2.1864186648769515e-10,5.776056528989532e-10,1.6795974695530264e-8,1.0078348244778193e-7,5.444504982317705e-7,1.5953124382062828e-6,4.869557448855695e-6,0.00008127958018925084
39.449999999999996,2.12567530254291e-12,2.12567530254291e-12,1.618706361608061e-11,6.959558383787757e-11,2.223072099520498e-10,5.872648383107885e-10,1.7073385173358855e-8,1.0243148366680811e-7,5.532416072904983e-7,1.6208105141176084e-6,4.9463951567655894e-6,0.00008250291161285888
39.349999999999994,2.1616645505795225e-12,2.1616645505795225e-12,1.6460448724987935e-11,7.076809615639294e-11,2.2604329056517738e-10,5.971099727415786e-10,1.735606963726096e-8,1.0411050011233427e-7,5.621960595671216e-7,1.646777474422517e-6,5.0246274458469005e-6,0.00008374739276875221
39.25,2.1983552873107473e-12,2.1983552873107473e-12,1.6739149385769526e-11,7.19633497026864e-11,2.2985165366656864e-10,6.071451083221865e-10,1.7644141573841215e-8,1.0582119240212242e-7,5.713172892013895e-7,1.6732230736209142e-6,5.104282943128762e-6,0.00008501343660798403
39.15,2.2357629913762296e-12,2.2357629913762296e-12,1.702328259703365e-11,7.318184377864695e-11,2.3373388231151475e-10,6.17374395831576e-10,1.793771719753289e-8,1.0756423683207136e-7,5.806088109579018e-7,1.7001572927795913e-6,5.1853909315397436e-6,0.00008630146506708967
39.05,2.2739035229985382e-12,2.2739035229985382e-12,1.731296823446645e-11,7.442408993359506e-11,2.3769159828863675e-10,6.278020873514772e-10,1.8236915523099446e-8,1.0934032583505032e-7,5.90074222317569e-7,1.7275903453457104e-6,5.267981366504144e-6,0.00008761190928364905
38.949999999999996,2.3127931343821043e-12,2.3127931343821043e-12,1.7608329129041887e-11,7.569061229649878e-11,2.41726463167495e-10,6.384325389993382e-10,1.8541858440168396e-8,1.1115016839681966e-7,5.997172056284956e-7,1.7555326831235167e-6,5.352084892998053e-6,0.00008894520981749455
38.849999999999994,2.352448480422756e-12,2.352448480422756e-12,1.7909491147561512e-11,7.698194791744394e-11,2.458401793772502e-10,6.492702137420684e-10,1.8852670790017953e-8,1.1299449049324816e-7,6.095415303181285e-7,1.7839950024195092e-6,5.43773286308013e-6,0.00009030181687773066
38.75,2.392886629737891e-12,2.392886629737891e-12,1.8216583275599534e-11,7.829864712051625e-11,2.5003449131737385e-10,6.603196842931749e-10,1.9169480444570906e-8,1.148740355404123e-7,6.195510551685583e-7,1.8129882503610245e-6,5.524957353904804e-6,0.00009168219055572927
38.65,2.4341250760277713e-12,2.4341250760277713e-12,1.8529737702931628e-11,7.964127386597885e-11,2.5431118650144823e-10,6.715856360959837e-10,1.949241838771308e-8,1.1678956485753063e-7,6.297497306569483e-7,1.8425236313936732e-6,5.6137911862485435e-6,0.00009308680106427748
38.55,2.4761817497787084e-12,2.4761817497787084e-12,1.88490899115279e-11,8.101040612391751e-11,2.58672096735123e-10,6.830728703957175e-10,1.9821618799002504e-8,1.1874185814347349e-7,6.40141601363208e-7,1.8726126139631173e-6,5.704267943543827e-6,0.00009451612898304454
38.449999999999996,2.5190750303193826e-12,2.5190750303193826e-12,1.917477876621196e-11,8.240663625897761e-11,2.6311909932934387e-10,6.94786307403326e-10,2.0157219139845894e-8,1.2073171396714634e-7,6.507308084463793e-7,1.9032669373867962e-6,5.796421991451695e-6,0.00009597066551055386
38.349999999999994,2.5628237582418684e-12,2.5628237582418684e-12,1.9506946607949562e-11,8.383057142667947e-11,2.6765411834999874e-10,7.067309895540378e-10,2.0499360242221475e-8,1.2275995027220693e-7,6.615215921935077e-7,1.9344986189216817e-6,5.8902884979832005e-6,0.00009745091272284896
38.25,2.607447248199354e-12,2.607447248199354e-12,1.9845739350222798e-11,8.528283398169132e-11,2.7227912590516994e-10,7.189120848637173e-10,2.084818640002986e-8,1.2482740489657224e-7,6.725182946410634e-7,1.9663199610335705e-6,5.985903454187407e-6,0.00009895738383904437
